4259,La Jinn the Mystical Genie of the Lamp,A genie of the lamp that's at the beck and call of its master.,DLG1-EN086,4,1800,1000,7,1,NULL
4260,Lord of D.,"As long as this card remains face-up on the field, all Dragon-Type monsters cannot be targeted by Spell Cards, Trap Cards, or effects of monsters that designate a target.",DLG1-EN087,4,1200,1100,16,2,NULL
4261,The Flute of Summoning Dragon,"You can only activate this card when ""Lord of D."" is face-up on the field. Special Summon up to 2 Dragon-Type monsters from your hand to your side of the field.",DLG1-EN088,NULL,NULL,NULL,NULL,5,NULL
4262,Graceful Charity,"Draw 3 cards from your Deck, then discard any 2 cards from your hand.",DLG1-EN089,NULL,NULL,NULL,NULL,5,NULL
4263,Penguin Soldier,FLIP: You can return up to 2 Monster Cards from the field to the owner's hand.,DLG1-EN090,2,750,500,1,2,NULL
4264,Scapegoat,"If you activate this card, you cannot Normal Summon, Flip Summon or Special Summon during this turn. Special Summon 4 ""Sheep Tokens"" (Beast-Type/EARTH/Level 1/ATK 0/DEF 0) in Defense Position to your side of the field. The ""Sheep Tokens"" cannot be used as a Tribute for a Tribute Summon (or Set).",DLG1-EN091,NULL,NULL,NULL,NULL,9,NULL
4265,Blast Sphere,"If your opponent's monster attacks this face-down Defense Position card, this card becomes an Equip Card equipped to the attacking monster, without applying damage calculation. Destroy the equipped monster and this card during the Standby Phase of your opponent's next turn, and inflict damage to your opponent equal to the equipped monster's ATK.",DLG1-EN092,4,1400,1400,10,2,NULL
4266,Copycat,"When this card is Normal Summoned, Flip Summoned, or Special Summoned, select 1 monster your opponent controls.  This card's ATK and DEF become equal to the selected monster's original ATK and DEF.",DLG1-EN093,1,0,0,16,2,NULL
4267,Relieve Monster,"Activate only when your opponent declares an attack. Return 1 monster you control to its owner's hand, then Special Summon 1 Level 4 monster from your hand.",DLG1-EN094,NULL,NULL,NULL,NULL,11,NULL
4268,Cloning,"Activate only when your opponent Normal Summons or Flip Summons a monster. Special Summon 1 ""Clone Token"" that has the same original Level, Type, Attribute, ATK, and DEF as the Summoned monster. When that monster is destroyed and sent to the Graveyard, destroy this token.",DLG1-EN095,NULL,NULL,NULL,NULL,11,NULL
4269,Kaibaman,"You can Tribute this card to Special Summon 1 ""Blue-Eyes White Dragon"" from your hand.",DLG1-EN096,3,200,700,18,2,NULL
4270,Cyber Harpie Lady,"This card's name is treated as ""Harpie Lady""",DLG1-EN097,4,1800,1300,19,2,NULL
4271,Amazoness Chain Master,"When this monster is destroyed as a result of battle and sent to the Graveyard, by paying 1500 Life Points, look at your opponent's hand and select 1 Monster Card from it. Add the selected card to your hand, and you can use it in this Duel. (When the card is sent to the Graveyard, it is sent to the Graveyard of the owner.)",DLG1-EN098,4,1500,1300,18,2,NULL
4272,Embodiment of Apophis,"You can only activate this card during a Main Phase. After activation, this card is treated as a Normal Monster Card (Reptile-Type/EARTH/Level 4/ATK 1600/DEF 1800), and is Special Summoned to your Monster Card Zone. (This card is also still treated as a Trap Card.)",DLG1-EN099,NULL,NULL,NULL,NULL,12,NULL
4273,Exchange of the Spirit,"You can only activate this card by paying 1000 Life Points while there are 15 or more cards in your Graveyard. Both players swap the card(s) in their Graveyard with the card(s) in their Deck. Then, shuffle the card(s) in each new Deck and put it on the Deck Zone.",DLG1-EN100,NULL,NULL,NULL,NULL,11,NULL
4274,Blizzard Dragon,"Once per turn, you can select 1 monster on your opponent's side of the field. The selected monster cannot change its battle position or declare an attack until the end of your opponent's next turn.",DLG1-EN101,4,1800,1000,5,2,NULL
4275,Metal Shooter,"When this card is Normal Summoned, place 2 counters on it. This card gains 800 ATK for each of these counters on it. If this card would be destroyed by a card effect, remove 1 of this card's counters instead.",DLG1-EN102,5,800,800,10,2,NULL
4276,Des Mosquito,"When this card is Normal Summoned or Special Summoned, place 2 counters on it. This card gains 500 ATK for each of these counters on it. If this card would be destroyed by battle, remove 1 of this card's counters instead.",DLG1-EN103,3,500,500,9,2,NULL
4277,"Green Baboon, Defender of the Forest","When a Beast-Type monster you control is destroyed and sent to the Graveyard, you can pay 1000 Life Points to Special Summon this card from your hand or the Graveyard.",DLG1-EN104,7,2600,1800,2,2,NULL
4278,Ancient Lamp,"When this face-down Defense Position card is attacked by your opponent's monster, you can make 1 opponent's monster (except the attacking monster) be attacked instead. While this card is face-up on the field, you can Special Summon 1 ""La Jinn the Mystical Genie of the Lamp"" from your hand.",DLG1-EN105,3,900,1400,16,2,NULL
4279,Dark Bribe,Negate the activation and effect of an opponent's Spell or Trap Card and destroy it. Your opponent draws 1 card.,DLG1-EN106,NULL,NULL,NULL,NULL,13,NULL
4280,Card Trooper,"Once per turn, you can send up to 3 cards from the top of your Deck to the Graveyard. This card gains 500 ATK for each card sent to the Graveyard this way, until the end of this turn. When this card on your side of the field is destroyed and sent to your Graveyard, draw 1 card.",DLG1-EN107,3,400,400,10,2,NULL
4281,Destiny Hero - Malicious,"By removing from play this card while it's in your Graveyard, select 1 ""Destiny Hero - Malicious"" from your Deck, and Special Summon it.",DLG1-EN108,6,800,800,18,2,NULL
4282,Destiny Draw,"Discard 1 ""Destiny Hero"" card. Draw 2 cards.",DLG1-EN109,NULL,NULL,NULL,NULL,5,NULL
4283,"Meltiel, Sage of the Sky","Each time a Counter Trap Card is activated, gain 1000 Life Points, and if ""The Sanctuary in the Sky"" is on the field, destroy 1 card your opponent controls.",DLG1-EN110,4,1600,1200,6,2,NULL
4284,Nova Summoner,"When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 LIGHT Fairy-Type monster with 1500 ATK or less from the Deck. If ""The Sanctuary in the Sky"" is on the field, you can Special Summon 1 ""Airknight Parshath"" instead.",DLG1-EN111,4,1400,800,6,2,NULL
4285,Gellenduo,"This card cannot be destroyed by battle. When this card's controller takes any damage, destroy this card. If you Tribute Summon a LIGHT Fairy-Type monster, you can treat this 1 monsters as 2 Tribute Monsters for the Tribute Summon.",DLG1-EN112,4,1700,0,6,2,NULL
4286,Blue-Eyes White Dragon,"This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.",YAP1-EN001,8,3000,2500,5,1,NULL
4287,Red-Eyes B. Dragon,A ferocious dragon with a deadly attack.,YAP1-EN002,7,2400,2000,5,1,NULL
4288,Summoned Skull,"A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.",YAP1-EN003,6,2500,1200,7,1,NULL
4289,Celtic Guardian,"An elf who learned to wield a sword, he baffles enemies with lightning-swift attacks.",YAP1-EN004,4,1400,1200,18,1,NULL
4290,Gyakutenno Megami,This fairy uses her mystical power to protect the weak and provide spiritual support.,YAP1-EN005,6,1800,2000,6,1,NULL
4291,Buster Blader,Increase the ATK of this card by 500 points for each Dragon-Type monster on your opponent's side of the field and in your opponent's Graveyard.,YAP1-EN006,7,2600,2300,18,2,NULL
4292,Jinzo,"As long as this card remains face-up on the field, Trap Cards cannot be activated. The effects of all face-up Trap Cards are negated.",YAP1-EN007,6,2400,1500,10,2,NULL
4293,Shiba-Warrior Taro,"This card cannot be destroyed by battle. When a card on the field is destroyed by battle or by a card effect, return this face-up card to its owner's hand.",YAP1-EN008,2,800,600,3,2,NULL
4294,Junk Synchron,"When this card is successfully Normal Summoned, Special Summon 1 Level 2 or lower monster from your Graveyard in face-up Defense Position. All effect(s) of the Special Summoned monster are negated.",DP08-EN001,3,1300,500,18,2,NULL
4295,Speed Warrior,You can double the ATK of this card during the Battle Phase of the turn it is Normal Summoned.,DP08-EN002,2,900,400,18,2,NULL
4296,Turbo Booster,"If you Normal Summon a monster this turn, you can Special Summon this card from your hand. You can Tribute this card to destroy 1 monster your opponent controls that battled one of your monsters this turn.",DP08-EN003,1,0,0,10,2,NULL
4297,Nitro Synchron,"When this card is sent to the Graveyard for the Synchro Summon of a ""Nitro"" Synchro Monster, draw 1 card.",DP08-EN004,2,300,100,10,2,NULL
4298,Quillbolt Hedgehog,"If you control a face-up Tuner Monster, you can Special Summon this card from your Graveyard. If this card was Summoned this way, remove it from play when it is removed from the field.",DP08-EN005,2,800,800,10,2,NULL
4299,Ghost Gardna,"When a face-up monster you control is selected as an attack target, you can switch the attack target to this card. When this card is destroyed and sent to the Graveyard, decrease the ATK of 1 monster your opponent controls by 1000 until the End Phase.",DP08-EN006,4,0,1900,18,2,NULL
4300,Shield Warrior,During damage calculation you can remove this card in your Graveyard from play to prevent 1 monster you control from being destroyed by battle once.,DP08-EN007,3,800,1600,18,2,NULL
4301,Healing Wave Generator,"Once per turn, you can select 1 monster you control other than this card. Gain Life Points equal to that monster's Level x 100.",DP08-EN008,4,800,1600,10,2,NULL
4302,Turbo Synchron,"If you declare an attack with this card, you can change the attack target to Defense Position. If you take Battle Damage in a battle involving this card, you can Special Summon 1 monster from your hand with an ATK less than the Battle Damage you took.",DP08-EN009,1,100,500,10,2,NULL
4303,Fortress Warrior,"You take no battle damage from battles involving this card.  Once per turn, if this card would be destroyed by battle, it is not destroyed.  (Damage calculation is applied normally.)",DP08-EN010,2,600,1200,18,2,NULL
4304,Tuningware,"If this card is used for a Synchro Summon, you can treat it as a Level 2 monster. If this card is sent to the Graveyard for a Synchro Summon, draw 1 card.",DP08-EN011,1,100,300,10,2,NULL
4305,Junk Warrior,"""Junk Synchron"" + 1 non-Tuner Monster
When this card is Synchro Summoned, increase the ATK of this card by the total ATK of all face-up Level 2 or lower monsters you control.",DP08-EN012,5,2300,1300,18,14,NULL
4306,Nitro Warrior,"""Nitro Synchron"" + 1 non-Tuner monsters
Once per turn, during a turn in which you activated a Spell Card, this card gains 1000 ATK during damage calculation only. If this card destroys an opponent's monster by battle, you can switch 1 face-up Defense Position monster your opponent controls to Attack Position. Then this card attacks that monster once again in a row.",DP08-EN013,7,2800,1800,18,14,NULL
4307,Stardust Dragon,"1 Tuner + 1 or more non-Tuner monsters
You can Tribute this card to negate the activation of a Spell Card, Trap Card or Effect Monster's effect that destroys a card(s) on the field and destroy that card. If you negate an effect this way, you can Special Summon this card from your Graveyard during your End Phase.",DP08-EN014,8,2500,2000,5,14,NULL
4308,Turbo Warrior,"1 ""Turbo Synchron"" + 1 or more non-Tuner monsters
If this card attacks a Level 6 or higher Synchro Monster, the ATK of that monster is halved. This card cannot be targeted by the effect of a Level 6 or lower Effect Monster.",DP08-EN015,6,2500,1500,18,14,NULL
4309,Armory Arm,"1 Tuner + 1 or more non-Tuner monsters
Once per turn, you can equip this card to a monster OR unequip it to Special Summon this card in face-up Attack Position. While equipped to a monster by this effect, that monster gains 1000 ATK. When the equipped monster destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to the destroyed monster's ATK.",DP08-EN016,4,1800,1200,10,14,NULL
4310,Fighting Spirit,"The equipped monster gains 300 ATK for each monster your opponent controls. If the equipped monster would be destroyed by battle, destroy this card instead.",DP08-EN017,NULL,NULL,NULL,NULL,7,NULL
4311,Domino Effect,"When a monster your opponent controls is destroyed by battle and sent to the Graveyard, send 1 monster you control to the Graveyard to destroy 1 monster your opponent controls.",DP08-EN018,NULL,NULL,NULL,NULL,6,NULL
4312,Junk Barrage,"When the equipped monster destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to half the destroyed monster's ATK.",DP08-EN019,NULL,NULL,NULL,NULL,7,NULL
4313,Card Rotator,Activate only by sending 1 card from your hand to the Graveyard. Switch the battle positions of all monsters your opponent controls.,DP08-EN020,NULL,NULL,NULL,NULL,5,NULL
4314,Equip Shot,"Activate only during you or your opponent's Battle Phase. Select 1 Equip Card equipped to a face-up Attack Position monster you control and 1 face-up Attack Position monster your opponent controls, and equip the selected Equip Card to the selected monster. Afterwards, your monster that was previously equipped with the selected Equip Card and the selected monster must battle.",DP08-EN021,NULL,NULL,NULL,NULL,11,NULL
4315,Graceful Revival,"Select 1 Level 2 or lower monster in your Graveyard and Special Summon it in Attack Position. If this card is removed from the field, destroy the Special Summoned monster. If the monster is removed from the field, destroy this card.",DP08-EN022,NULL,NULL,NULL,NULL,12,NULL
4316,Defense Draw,"Activate only during damage calculation during your opponent's Battle Phase. Reduce all Battle Damage to 0, then draw 1 card.",DP08-EN023,NULL,NULL,NULL,NULL,11,NULL
4317,Remote Revenge,"Activate only when a monster you control is targeted by a Spell, Trap or Effect Monster controlled by your opponent, which destroys 1 monster on the field. Switch the target to another correct target that your opponent controls.",DP08-EN024,NULL,NULL,NULL,NULL,11,NULL
4318,Battle Mania,Activate only during your opponent's Standby Phase. All face-up monsters your opponent controls are changed to Attack Position and cannot change their battle positions this turn. Your opponent must attack with any Attack Position monsters they control this turn.,DP08-EN025,NULL,NULL,NULL,NULL,11,NULL
4319,Confusion Chaff,"Activate only during your opponent's Battle Phase when a second direct attack is declared. The monster that declared the first direct attack becomes the attack target, and you proceed directly to damage calculation.",DP08-EN026,NULL,NULL,NULL,NULL,11,NULL
4320,Urgent Tuning,Activate only during a Battle Phase. Perform 1 Synchro Summon for 1 Synchro Monster.,DP08-EN027,NULL,NULL,NULL,NULL,11,NULL
4321,Synchro Strike,"Target Synchro Monster gains 500 ATK for each Synchro Material Monster used to Summon it, until the End Phase.",DP08-EN028,NULL,NULL,NULL,NULL,11,NULL
4322,Give and Take,"Special Summon 1 monster from your Graveyard to your opponent's side of the field in Defense Position, and increase the Level of 1 monster you control by the Level of the Special Summoned monster, until the End Phase.",DP08-EN029,NULL,NULL,NULL,NULL,11,NULL
4323,Limiter Overload,"When this card is sent to the Graveyard, Special Summon 1 ""Speed Warrior"" from your hand, Deck or Graveyard.",DP08-EN030,NULL,NULL,NULL,NULL,11,NULL
4324,Gravity Behemoth,"If it is not the first turn of the Duel and there are no cards on the field, you can normal summon this card without Tributing.  You can destroy all Field Spell Cards on the field.  This card cannot attack the turn you activate this effect.",CP08-EN001,6,2300,2000,2,2,NULL
4325,Prohibition,"When you activate this card, declare 1 card name.  Cards with that name and their effects cannot be used.  Cards on the field before this card was activated are not affected (including face-down cards).",CP08-EN002,NULL,NULL,NULL,NULL,6,NULL
4326,Mind Crush,"Declare 1 card name.  If that card is in your opponent's hand, they must discard all copies of it in their hand.  If it is not, you randomly discard 1 card.",CP08-EN003,NULL,NULL,NULL,NULL,11,NULL
4327,Dimensional Fissure,Any monster sent to the Graveyard is removed from play instead.,CP08-EN004,NULL,NULL,NULL,NULL,6,NULL
4328,"Lumina, Lightsworn Summoner","Once per turn, you can discard 1 card to Special Summon 1 Level 4 or lower ""Lightsworn"" monster from your Graveyard. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard.",CP08-EN005,3,1000,1000,16,2,NULL
4329,Magician's Valkyria,Your opponent cannot select another Spellcaster-Type monster you control as an attack target.,CP08-EN006,4,1600,1800,16,2,NULL
4330,Silent Magician LV4,"Each time your opponent draws a card(s), put 1 Spell Counter on this card (max. 5).  This card gains 500 ATK for each Spell Counter on it.  During the Standby Phase of your next turn after the 5th Counter is placed on this card, you can send this card with 5 Spell Counters on it to the Graveyard to Special Summon 1 ""Silent Magician LV8"" from your hand or Deck.",CP08-EN007,4,1000,1000,16,2,NULL
4331,Great Shogun Shien,"If you control 2 or more ""Six Samurai"" monsters, you can Special Summon this card from your hand.  Your opponent can activate only 1 Spell/Trap Card each turn.  If this card would be destroyed, you can destroy a ""Six Samurai"" monster you control instead.",CP08-EN008,7,2500,2400,18,2,NULL
4332,Herald of Creation,Once per turn you can discard 1 card to add 1 Level 7 or higher monster from your Graveyard to your hand.,CP08-EN009,4,1800,600,16,2,NULL
4333,Burial from a Different Dimension,Select up to 3 removed from play monsters and return them to their owners' Graveyards.,CP08-EN010,NULL,NULL,NULL,NULL,9,NULL
4334,Necro Gardna,Remove from play this card from your Graveyard to negate 1 attack this turn from a monster your opponent controls.,CP08-EN011,3,600,1300,18,2,NULL
4335,Mushroom Man,"Found in humid regions, this creature attacks enemies with a lethal rain of poison spores.",CP08-EN012,2,800,600,11,1,NULL
4336,Royal Oppression,"Either player can pay 800 Life Points to negate the Special Summon of a monster(s), and/or an effect that Special Summons a monster(s), and destroy those cards.",CP08-EN013,NULL,NULL,NULL,NULL,12,NULL
4337,Beckoning Light,"Discard all the cards in your hand, then select a number of LIGHT monsters in your Graveyard equal to the number of cards you discarded, and add them to your hand.",CP08-EN014,NULL,NULL,NULL,NULL,11,NULL
4338,Neo-Spacian Dark Panther,"Once per turn, you can select 1 face-up monster your opponent controls.  While you control this face-up card, until the end of this turn this card's name is treated as the selected monster's name, and it gets the selected monster's effect(s).",CP08-EN015,3,1000,500,2,2,NULL
4339,Alien Warrior,"When this card is destroyed by battle and sent to the Graveyard, place 2 A-Counters on the monster that destroyed it.  (If a monster with an A-Counter battles an ""Alien"" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.)",CP08-EN016,4,1800,1000,13,2,NULL
4340,Alien Mother,"If this card destroys a monster with an A-Counter by battle and sends it to the Graveyard, Special Summon the destroyed monster to your side of the field at the end of the Battle Phase.  When this card is removed from the field, all monsters that were Special Summoned by this card's effect are destroyed.",CP08-EN017,6,2300,1500,13,2,NULL
4341,Vanity's Ruler,This card cannot be Special Summoned.  Your opponent cannot Special Summon monsters.,CP08-EN018,8,2500,1600,6,2,NULL
4342,Miraculous Rebirth,Activate only as Chain Link 4 or higher. Select 1 monster from either player's Graveyard and Special Summon it.  You cannot activate this card if multiple cards/effects with the same name are in that Chain.,CP08-EN019,NULL,NULL,NULL,NULL,9,NULL
4343,Cell Explosion Virus,Activate only when an opponent's monster with an A-Counter(s) declares an attack.  Destroy all Attack Position monsters your opponent controls.,CP08-EN020,NULL,NULL,NULL,NULL,11,NULL
4344,Colossal Fighter/Assault Mode,"This card cannot be Normal summoned or Set. This card cannot be Special Summoned except with ""Assault Mode Activate"". When this card is Special Summoned, you can send up to 2 Warrior-Type monsters from your deck to the Graveyard. All monsters your opponent controls lose 100 ATK for every Warrior-Type monster in your Graveyard. When this card on the field is destroyed, you can Special Summon 1 ""Colossal Fighter"" from your Graveyard.",CRMS-EN000,10,3300,1500,18,2,NULL
4345,Turret Warrior,"You can Tribute 1 Warrior-Type monster to Special Summon this card from your hand. If you do, it gains ATK equal to the Tributed monster's original ATK.",CRMS-EN001,5,1200,2000,18,2,NULL
4346,Debris Dragon,"When this card is Normal Summoned you can Special Summon 1 monster with 500 or less ATK from your Graveyard in Attack Position. That monster's effect(s) is negated. This card cannot be used as a Synchro Material Monster, except for the Synchro Summon of a Dragon-Type Synchro Monster. The other Synchro Material Monster(s) cannot be Level 4.",CRMS-EN002,4,1000,2000,5,2,NULL
4347,Hyper Synchron,"If this card is sent to the Graveyard for the Synchro Summon of a Dragon-Type Synchro Monster, that monster gains 800 ATK Remove it from play during the End Phase.",CRMS-EN003,4,1600,800,10,2,NULL
4348,Red Dragon Archfiend/Assault Mode,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned, except with ""assault Mode activate"". If this card attacks, destroy all other monsters after damage calculation. When this card on the field is destroyed, you can Special Summon 1 ""Red Dragon Archfiend"" from your Graveyard.",CRMS-EN004,10,3500,2500,5,2,NULL
4349,Trap Eater,This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 1 face-up Trap Card your opponent controls to the Graveyard.,CRMS-EN005,4,1900,1600,7,2,NULL
4350,Twin-Sword Marauder,"Once per turn, after this card attacks a Defense Position monster, it can attack once more. During battle between this attacking card and a Defense Position monster whose DEF is lower than the attack of this card, inflict the difference as Battle Damage to your opponent.",CRMS-EN006,4,1600,1000,18,2,NULL
4351,Dark Tinker,"When this card you control is sent to the Graveyard, look at the top card of your Deck. Return that card to either the top or the bottom of the Deck.",CRMS-EN007,2,1000,1300,7,2,NULL
4352,Blackwing - Gale the Whirlwind,"If you control a ""Blackwing"" monster other than ""Blackwing - Gale the Whirlwind"", you can Special Summon this card from your hand. Once per turn, you can halve the ATK and DEF of 1 face-up monster your opponent controls.",CRMS-EN008,3,1300,400,19,2,NULL
4353,Blackwing - Bora the Spear,"If you control a ""Blackwing"" monster other than ""Blackwing - Bora the Spear"", you can Special Summon this card from your hand. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.",CRMS-EN009,4,1700,800,19,2,NULL
4354,Blackwing - Sirocco the Dawn,"If your opponent controls a monster, and you control no monsters, you can Normal Summon or Set this card without Tributing. Once per turn you can select 1 face-up ""Blackwing"" monster you control. It gains ATK equal to the total ATK of all face-up ""Blackwing"" monsters on the field, except itself. Monsters other than the selected monster cannot attack the turn you activate this effect.",CRMS-EN010,5,2000,900,19,2,NULL
4355,Twilight Rose Knight,"Your opponent cannot select a Plant-Type monster as an attack target. When this card is Normal Summoned, you can Special Summon 1 Level 4 or lower Plant-Type monster from your hand.",CRMS-EN011,3,1000,1000,18,2,NULL
4356,Summon Reactor * SK,"The first time a monster(s) is Summoned to your opponent's side of the field each turn, inflict 800 damage to your opponent. During the Battle Phase of the turn this effect is activated, you can negate the attack of 1 monster your opponent controls. You can send 1 face-up ""Trap Reactor Y FI"", 1 face-up ""Spell Reactor-RE"" and this face-up card you control to the Graveyard to Special Summon 1 ""Flying Fortress SKY FIRE"" from your hand Deck or Graveyard.",CRMS-EN012,5,2000,1400,10,2,NULL
4357,Trap Reactor * Y FI,"Once per turn, when your opponent activates a Trap Card, you can destroy the Trap Card and inflict 800 damage to your opponent.",CRMS-EN013,4,800,1800,10,2,NULL
4358,Spell Reactor * RE,"Once per turn, when your opponent activates a Spell Card, you can destroy the Spell Card and inflict 800 damage to your opponent.",CRMS-EN014,3,1200,900,10,2,NULL
4359,Black Salvo,"When this card is Normal Summoned, you can Special Summon 1 Level 4 Dark Machine-Type monster from your Graveyard in face-up Defense Position. It's effect(s) is negated.",CRMS-EN015,3,100,1100,10,2,NULL
4360,Flying Fortress SKY FIRE,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with the effect of ""Summon Reactor - SK"". Once per turn, you can send 1 card from your hand to the Graveyard to destroy 1 card your opponent controls. Once during each of your opponent's turns you can activate  1 of the following effects: *When your opponent Normal Summons or Special Summons a monster, destroy it and inflict 800 damage to your opponent.  * When your opponent Sets a card, destroy it, and inflict 800 damage to your opponent.",CRMS-EN016,8,3000,2500,10,2,NULL
4361,Morphtronic Boarden,"*While in Attack Position: ""Morphtronic"" monsters you control can attack your opponent directly.     *While in Defense Position: Other ""Morphtronic"" monsters you control cannot be destroyed in battle.",CRMS-EN017,3,500,1800,10,2,NULL
4362,Morphtronic Slingen,"*While in Attack Position: Once per Turn, you can Tribute 1 ""Morphtronic"" monster, except ""Morphtronic Slingen"", to destroy 1 card on the field.     *While in Defense Position: If this card would be destroyed, you can destroy another ""Morphtronic"" monster you control instead.",CRMS-EN018,4,1200,800,10,2,NULL
4363,Doomkaiser Dragon/Assault Mode,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned, except with ""Assault Mode Activate"". When this card is Special Summoned, Special Summon any number of Zombie-Type Monsters from either player's Graveyard(s) to your side of the field. Those Monsters effects are negated, and they are destroyed during the End Phase this turn. When this card on the field is destroyed you can Special Summon 1 ""Doomkaiser Dragon"" from your Graveyard.",CRMS-EN019,8,2900,2000,20,2,NULL
4364,Hyper Psychic Blaster/Assault Mode,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Assault Mode Activate"". If this card battles a monster, at the end of the Damage Step, inflict damage to your opponent equal to that monster's DEF and gain Life Points equal to its ATK. When this card on the field is destroyed you can Special Summon 1 ""Hyper Psychic Blaster"" from your Graveyard.",CRMS-EN020,11,3500,3000,21,2,NULL
4365,Arcanite Magician/Assault Mode,"This card cannot be Normal summoned or Set. This card cannot be Special Summoned except with ""Assault Mode Activate"". When this card is Special Summoned, place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. You can remove 2 Spell Counters from this card to destroy all cards your opponent controls. When this card on the field is destroyed you can Special Summon 1 ""Arcanite Magician"" from your Graveyard.",CRMS-EN021,9,900,2300,16,2,NULL
4366,Arcane Apprentice,"If this card is sent to the Graveyard for a Synchro Summon, you can add 1 ""Assault Mode Activate"" from your deck to your hand.",CRMS-EN022,2,1000,400,16,2,NULL
4367,Assault Mercenary,"Once per turn, you can return 1 ""Assault Mode Activate"" from your hand or Graveyard to the Deck to destroy 1 Spell or Trap Card your opponent controls.",CRMS-EN023,4,1800,300,18,2,NULL
4368,Assault Beast,"You can discard this card to the Graveyard to add 1 ""Assault Mode Activate"" from your deck to your hand.",CRMS-EN024,4,1900,1200,3,2,NULL
4369,Night Wing Sorceress,"You can activate ""Assault Mode Activate"" the turn it is set.",CRMS-EN025,3,1300,1200,16,2,NULL
4370,Lifeforce Harmonizer,"When your opponent activates a card's effect that inflicts damage, you can discard this card to negate its activation and destroy it.",CRMS-EN026,2,800,400,21,2,NULL
4371,Gladiator Beast Samnite,"If this card was Special Summoned by the effect of a ""Gladiator beast"" monster, when this card destroys an opponent's monster by battle and sends it to the Graveyard, you can add 1 ""Gladiator Beast"" card from your Deck to your hand. At the end of the Battle Phase, if this card attached or was attached you can return it to the Deck to Special Summon 1 ""Gladiator Beast"" monster from your deck, except ""Gladiator Beast Samnite"".",CRMS-EN027,3,1600,1200,2,2,NULL
4372,Dupe Frog,"This card's name is treated as ""Des Frog"" while it is face-up on the field. Your opponent cannot select another monster as an attack target. When this card is sent from the field to the Graveyard, you can add 1 ""Frog"" monster except ""Dupe Frog"" or ""Frog the Jam"" from your Deck or Graveyard to your hand.",CRMS-EN028,2,100,2000,1,2,NULL
4373,Flip Flop Frog,"Once per turn, you can flip this card into face-down Defense Position. When this card is flipped face-up, you can return monsters your opponent controls to their owners' hand up to the number of face up ""Frog"" monsters you control, except ""Frog the jam"".",CRMS-EN029,2,500,200,1,2,NULL
4374,B.E.S. Big Core MK-2,"If you control no monsters, you can Normal Summon this card without attributing. When this card is Special Summoned, place 3 counters on it. This card cannot be destroyed by battle. If this card attacks or is attacked, remove 1 counter from this card at the end of the Damage Step. If you cannot, destroy it.",CRMS-EN030,6,2400,1100,10,2,NULL
4375,Inmato,"When 1 other face-up Plant-Type monster is targeted by the effect of a Spell or Trap Card your opponent controls, you can Tribute this card to draw 2 cards.",CRMS-EN031,3,1400,800,11,2,NULL
4376,Scanner,"Once per turn, you can select 1 of your opponent's monsters that is removed from play. Until the End Phase, this card's name is treated as the selected monster's name, and this card has the same Attribute, Level, ATK and DEF as the selected monster. If this card is removed from the field while this effect is applied, remove it from play.",CRMS-EN032,1,1,1,10,2,NULL
4377,Dimension Fortress Weapon,Cards cannot be sent from the Deck to the Graveyard.,CRMS-EN033,4,1700,200,10,2,NULL
4378,Desert Protector,"This card gains 300 DEF for each Spell and Trap Card on the field. If an Insect-Type monster you control would be destroyed, you can destroy this card instead.",CRMS-EN034,4,800,1000,9,2,NULL
4379,Cross-Sword Beetle,"While you control another Insect-Type monster, during battle between an attacking Insect-Type monster you control and a Defense Position monster whose DEF is lower than the ATK of the Insect-Type monster, inflict the difference as Battle Damage to your opponent.",CRMS-EN035,4,1800,1200,9,2,NULL
4380,Bee List Soldier,"You can Tribute this card and 1 face-up Insect-Type monster, except ""Bee List Soldier"", to draw 2 cards.",CRMS-EN036,1,500,400,9,2,NULL
4381,Hydra Viper,"Each time this card declares an attack, you must Tribute 1 Aqua-Type monster. This card can attack 3 times during each Battle Phase.",CRMS-EN037,4,1800,400,13,2,NULL
4382,Alien Overlord,"You can remove 2 A-Counters from anywhere on the field to Special Summon this card from your hand. Once per turn, you can place 1 A-Counter on each face up monster your opponent controls. (If a monster with an A-Counter battles an ""Alien"" monster, it loses 300 ATK and DEF foe each A-Counter during damage calculation only.)",CRMS-EN038,6,2200,1600,13,2,NULL
4383,Alien Ammonite,"When this card is Normal Summoned you can Special Summon 1 Level 4 or lower ""Alien"" monster from your Graveyard. Destroy it during the End Phase.",CRMS-EN039,1,500,200,13,2,NULL
